transaction_id,amount,hour,account_age_days,transactions_last_hour,failed_transactions,distance_from_home,is_fraud
8414,3000.81,21,2471,1,1,3.03,0
8415,327.77,14,991,4,0,51.63,0
8416,833.75,5,1890,1,1,11.25,0
8417,1995.82,16,2628,2,0,1.23,0
8418,1492.26,3,2475,4,0,19.33,0
8419,2710.45,10,653,4,0,49.43,0
8420,383.77,7,1894,2,0,3.86,0
8421,5137.8,23,287,3,0,13.72,0
8422,8956.94,0,133,3,2,7.51,1
8423,3604.04,21,2773,0,0,10.13,0
8424,3686.66,13,2129,0,1,1.04,0
8425,760.14,15,1579,2,0,33.91,0
8426,2552.11,2,1709,0,0,1.87,0
8427,8374.41,8,2933,5,3,45.25,0
8428,1162.44,17,496,2,0,19.08,0
8429,2679.06,22,2487,4,0,22.08,0
8430,1822.64,20,2188,1,0,8.45,0
8431,858.63,22,98,3,1,0.77,0
8432,319.15,14,1970,2,3,28.29,0
8433,9352.54,23,245,0,0,9.02,0
8434,432.15,9,1632,2,0,14.0,0
8435,13442.89,23,164,5,2,23.15,0
8436,71.63,11,1637,4,0,24.83,0
8437,2346.03,22,2096,1,1,10.41,0
8438,1837.73,20,2661,2,0,8.42,0
8439,2046.06,14,1756,1,0,4.07,0
8440,2141.46,3,425,4,0,11.21,0
8441,2456.27,4,1076,2,1,7.55,0
8442,2269.14,18,458,5,0,26.44,0
8443,1743.57,23,693,1,1,9.88,0
8444,446.75,11,1692,4,1,9.17,0
8445,4257.93,21,1392,3,0,9.1,0
8446,2843.8,4,996,0,0,34.57,0
8447,6202.41,15,861,1,0,27.1,0
8448,1282.63,8,398,0,2,51.63,0
8449,2503.99,10,2630,3,1,22.84,0
8450,4051.54,22,304,1,0,5.27,0
8451,2973.71,14,2905,3,2,37.76,0
8452,1526.14,15,1003,1,1,13.89,0
8453,1605.83,8,1403,1,0,6.15,0
8454,4797.95,9,2823,0,2,30.35,0
8455,8986.18,14,1355,3,0,24.12,0
8456,1070.93,14,2866,2,0,2.0,0
8457,99.39,8,2328,1,0,34.55,0
8458,8160.33,8,2435,1,0,30.48,0
8459,1308.66,1,574,0,1,22.66,1
8460,1709.45,4,2138,3,1,6.46,0
8461,2289.19,9,107,2,0,58.47,0
8462,135.7,7,1520,2,0,50.23,0
8463,1401.99,18,1486,2,0,51.9,0
8464,3080.03,22,1193,0,0,19.08,0
8465,4043.23,9,2933,3,1,1.74,0
8466,1188.5,5,2326,2,0,20.57,0
8467,4347.0,20,1249,1,0,35.62,0
8468,3548.95,15,2921,1,1,26.05,0
8469,2282.44,14,2758,1,1,1.69,0
8470,311.37,9,633,1,1,0.8,0
8471,1864.44,23,2848,4,0,17.04,0
8472,1888.59,4,601,1,0,17.95,0
8473,1582.85,19,1198,4,1,48.46,0
8474,2114.03,12,1054,5,0,2.82,0
8475,1515.67,20,934,1,2,3.28,0
8476,348.35,0,867,2,0,10.26,0
8477,4184.03,18,1241,3,0,4.12,0
8478,4198.69,4,2394,4,0,9.54,1
8479,4829.91,0,1063,1,3,3.23,1
8480,4051.27,11,2954,2,0,49.46,0
8481,4654.72,16,2117,2,0,24.13,0
8482,3801.34,12,1954,5,0,20.72,0
8483,490.82,19,698,3,0,7.64,0
8484,4521.3,11,2638,1,1,5.91,0
8485,2236.46,4,2405,4,0,15.5,0
8486,459.02,16,1288,5,0,33.09,0
8487,3867.8,16,1534,3,0,9.29,0
8488,1736.96,12,1988,1,0,0.76,0
8489,6478.29,20,693,4,0,6.74,0
8490,11150.84,16,1975,1,0,45.5,0
8491,3523.1,5,1983,4,0,7.68,0
8492,27.15,12,59,2,0,9.46,0
8493,3196.07,21,266,1,1,28.97,0
8494,3984.55,10,921,2,2,14.07,0
8495,7690.67,9,846,0,1,12.23,0
8496,1566.92,7,615,0,0,33.73,0
8497,2950.06,8,2493,2,0,32.17,0
8498,2252.69,23,490,2,0,2.58,0
8499,1259.09,20,807,2,1,46.98,0
8500,1697.88,11,2044,4,0,9.88,0
8501,6190.17,14,2333,2,0,33.62,0
8502,192.38,20,50,2,0,5.81,0
8503,2159.6,23,2147,0,0,12.71,0
8504,5367.79,7,830,3,0,5.55,0
8505,980.4,11,2721,3,0,56.95,0
8506,4788.3,1,1633,4,0,14.16,0
8507,1493.61,20,405,2,0,0.53,0
8508,591.3,10,2079,2,1,18.56,0
8509,5266.18,2,1112,1,1,13.81,0
8510,1804.26,17,2191,2,1,24.59,0
8511,1834.4,23,2203,2,1,14.94,0
8512,1395.11,2,230,0,1,40.27,0
8513,645.82,14,2322,2,0,20.09,0
8514,3462.88,16,1016,0,0,7.32,0
8515,6042.8,7,1049,1,1,10.92,0
8516,1815.92,23,749,7,0,36.98,1
8517,5851.59,22,2666,2,0,2.93,0
8518,2347.52,7,936,2,1,31.7,0
8519,5380.53,22,2939,5,0,10.31,0
8520,1768.65,14,727,4,1,19.92,0
8521,1986.59,1,2496,1,1,12.14,0
8522,6134.02,8,2261,1,0,22.64,0
8523,2206.21,8,375,1,1,32.42,0
8524,2885.67,23,779,2,0,49.88,0
8525,6395.0,23,261,3,2,4.97,0
8526,7024.08,4,2141,0,0,50.54,0
8527,5141.97,9,250,1,1,24.79,0
8528,2907.7,6,933,1,0,3.1,0
8529,221.95,7,2399,1,0,9.69,0
8530,8403.91,18,1955,1,1,1.83,0
8531,3669.01,14,403,0,0,43.09,0
8532,3875.14,17,210,1,0,1.9,0
8533,57.89,10,2597,1,0,39.27,0
8534,2965.62,2,805,2,1,5.77,0
8535,751.25,15,477,5,0,15.84,0
8536,9236.03,14,342,3,2,23.34,0
8537,2795.92,15,809,1,1,3.59,0
8538,3620.28,3,2222,0,0,49.12,0
8539,3750.93,18,881,2,0,28.88,0
8540,1318.29,19,1996,6,1,3.61,0
8541,1071.07,9,2332,0,0,29.89,0
8542,5608.43,0,2383,5,0,21.7,0
8543,2540.23,13,457,2,0,0.11,0
8544,1631.3,23,1814,2,0,21.68,0
8545,7518.8,20,798,3,3,3.04,0
8546,886.2,18,2601,0,0,17.33,0
8547,285.38,19,1869,1,0,24.23,0
8548,4106.54,0,1032,2,0,24.5,0
8549,221.8,13,2464,3,0,27.73,0
8550,4080.44,8,2018,1,0,16.67,0
8551,5263.7,20,724,2,0,7.04,0
8552,3816.07,10,2078,1,1,20.58,0
8553,5356.16,15,2107,1,1,4.75,0
8554,1879.68,9,2644,1,1,46.78,0
8555,2373.24,9,1083,7,0,3.7,0
8556,2346.11,17,1020,2,1,50.17,0
8557,3290.45,10,1128,2,1,16.89,0
8558,4192.03,21,2299,4,0,5.2,0
8559,3463.39,16,1265,3,1,3.23,0
8560,1988.11,20,1803,2,1,9.08,1
8561,1153.54,3,747,3,1,12.04,0
8562,23617.31,15,27,1,1,4.58,0
8563,11150.62,10,2088,2,0,40.45,0
8564,1065.74,15,2031,1,2,5.52,0
8565,7403.3,5,733,3,0,34.3,0
8566,2439.19,2,1770,1,2,10.03,1
8567,1006.04,21,1248,3,1,0.48,0
8568,1700.25,3,1816,2,0,16.39,0
8569,3622.16,10,2613,3,2,8.13,0
8570,2449.96,21,2207,3,2,8.77,0
8571,1064.39,5,793,3,1,19.1,0
8572,213.73,3,950,2,0,23.29,0
8573,2403.75,6,1259,7,0,2.08,0
8574,8253.93,16,1251,2,1,25.29,0
8575,462.93,10,2173,3,1,31.08,0
8576,1577.11,15,422,5,1,28.17,0
8577,1671.58,21,1230,1,0,10.86,0
8578,10048.06,19,862,4,0,15.93,0
8579,455.34,18,2753,3,0,7.85,0
8580,5004.35,4,1327,0,0,1.15,0
8581,1227.21,5,787,3,1,19.67,0
8582,4713.29,12,704,2,0,8.46,0
8583,210.42,5,2500,4,1,1.48,0
8584,2253.02,21,644,1,2,16.0,0
8585,596.63,10,2116,3,0,0.83,0
8586,304.83,15,2677,2,0,12.17,0
8587,3562.85,19,1708,2,0,37.59,0
8588,6334.71,23,1104,0,0,10.47,0
8589,530.13,7,1077,2,2,41.82,0
8590,2602.62,15,1244,2,0,3.52,0
8591,5780.62,11,594,1,1,2.67,0
8592,1007.78,9,1367,1,0,12.32,0
8593,1848.03,23,1450,0,0,3.7,1
8594,139.75,23,1292,3,0,9.0,0
8595,81.52,14,1262,2,0,10.14,0
8596,1235.35,13,2308,2,0,0.55,0
8597,1413.15,12,1709,1,1,26.87,0
8598,1806.44,0,1656,2,1,21.93,0
8599,1703.55,1,1675,1,1,39.16,0
8600,2298.4,11,2646,2,0,15.64,0
8601,3528.25,4,1872,3,2,33.51,0
8602,8396.08,8,80,3,0,42.8,0
8603,1308.45,22,829,2,1,59.77,0
8604,1179.49,6,2712,2,0,15.1,0
8605,1591.59,22,1049,0,1,47.03,0
8606,422.13,9,1530,0,2,30.7,0
8607,3137.7,0,1319,1,0,21.37,0
8608,196.51,13,1567,0,0,19.66,0
8609,228.89,10,2286,1,0,32.16,0
8610,1079.82,17,817,1,1,52.37,0
8611,479.04,6,2530,3,1,26.93,0
8612,7349.73,16,1803,4,0,23.26,0
8613,1169.54,8,438,2,0,9.64,0
8614,3400.9,2,996,3,0,19.34,0
8615,6151.59,5,1334,1,0,17.3,0
8616,801.17,23,1965,1,0,10.86,0
8617,8005.49,23,2429,2,1,13.44,0
8618,1707.49,15,189,0,1,12.88,0
8619,737.85,21,1598,1,0,35.33,0
8620,6236.91,22,2894,0,1,11.81,0
8621,2105.86,15,1024,6,0,33.1,0
8622,1706.22,8,2486,2,0,24.76,0
8623,503.96,18,1537,3,1,11.86,0
8624,3098.67,1,416,2,1,47.8,0
8625,1035.44,1,2620,2,1,2.63,0
8626,1038.2,10,1131,3,0,0.19,0
8627,696.09,17,1514,3,0,19.94,0
8628,1740.63,14,1165,1,1,13.6,0
8629,140.46,3,1933,0,0,22.83,0
8630,450.23,4,304,2,0,38.06,1
8631,1624.58,10,1695,2,0,50.92,0
8632,147.44,4,617,3,1,11.96,0
8633,4455.72,18,1225,2,1,8.14,0
8634,5055.79,18,820,2,2,27.3,0
8635,1572.32,17,361,3,0,3.17,0
8636,3433.15,14,1005,2,1,19.98,0
8637,1592.51,10,2346,2,1,24.81,0
8638,3378.01,17,2707,1,0,6.77,0
8639,2364.27,8,2281,2,1,16.86,0
8640,7222.81,16,1194,0,0,9.69,0
8641,1824.81,22,90,5,0,10.46,0
8642,2825.31,4,279,2,0,21.02,0
8643,1327.26,22,2914,0,0,44.46,0
8644,1422.35,23,1286,3,0,29.78,0
8645,1364.69,11,1827,3,0,20.47,0
8646,782.39,23,880,2,0,1.41,0
8647,4294.14,5,1316,3,2,28.47,0
8648,6269.78,14,933,0,1,3.23,0
8649,2518.41,14,1484,3,0,19.72,0
8650,226.49,10,816,4,0,14.66,0
8651,1878.05,21,2884,2,0,10.69,0
8652,173.75,8,1046,1,0,15.4,0
8653,1681.84,19,95,4,0,0.91,0
8654,397.45,4,489,3,1,10.72,0
8655,3621.17,20,1683,1,0,29.07,0
8656,1177.08,13,1624,0,0,1.48,0
8657,6307.7,15,197,1,0,1.62,0
8658,342.39,16,247,1,0,6.51,0
8659,5967.44,16,1530,2,0,3.69,0
8660,3308.84,0,2318,2,2,8.82,0
8661,3176.39,13,132,2,0,29.24,0
8662,1335.05,16,1340,3,1,19.76,0
8663,4317.04,17,2016,2,0,24.08,0
8664,1895.95,9,2355,1,0,4.62,0
8665,2.22,10,2599,1,1,37.05,0
8666,4510.31,2,310,0,1,19.84,0
8667,208.76,18,378,3,0,0.96,0
8668,2377.09,17,461,2,0,52.06,0
8669,1875.77,17,649,1,2,19.72,0
8670,2014.89,16,360,6,0,21.51,0
8671,937.92,18,1919,2,2,14.97,0
8672,4571.86,19,2664,1,0,2.76,0
8673,10066.89,6,300,2,0,32.79,0
8674,5214.21,21,1766,1,0,9.77,0
8675,6153.54,8,1908,1,1,3.2,0
8676,4906.83,14,624,1,0,18.22,0
8677,2223.58,20,1354,0,2,36.84,0
8678,498.16,2,745,0,1,36.66,0
8679,6027.1,20,2357,3,1,14.55,0
8680,608.55,10,1860,0,0,24.57,0
8681,3972.28,16,2837,2,1,22.26,0
8682,1809.5,23,1772,5,0,13.12,0
8683,172.01,0,1645,4,0,1.26,0
8684,2539.54,18,1204,5,1,3.96,0
8685,5216.42,0,2555,0,1,14.28,1
8686,1040.75,12,78,2,0,23.27,0
8687,5435.81,0,923,2,1,7.09,0
8688,1166.9,10,1750,1,0,54.75,0
8689,4013.67,4,1061,2,0,42.72,0
8690,2707.44,7,2394,3,0,8.21,0
8691,642.38,21,1338,2,0,19.69,0
8692,2930.86,17,1875,4,2,11.14,0
8693,393.69,20,2726,2,1,18.31,0
8694,4053.69,6,2353,2,1,15.03,0
8695,1285.37,11,2929,2,2,23.95,0
8696,2854.84,18,626,3,0,39.39,0
8697,2458.08,6,608,1,0,13.83,0
8698,2516.66,6,1264,3,1,8.58,0
8699,494.93,5,414,1,0,12.73,0
8700,1124.94,0,2185,0,1,1.25,0
8701,22.15,19,162,3,0,21.11,0
8702,4436.09,4,2213,1,0,50.55,0
8703,2988.99,11,284,2,0,0.35,0
8704,104.03,10,1292,2,0,20.86,0
8705,521.64,7,2696,3,0,19.75,0
8706,1350.25,6,827,2,2,13.13,0
8707,3227.72,9,669,5,1,44.92,0
8708,108.32,13,1111,1,0,49.36,0
8709,8439.38,7,890,0,0,39.06,0
8710,938.34,11,112,6,1,9.3,0
8711,884.99,4,1801,3,1,16.92,0
8712,1252.48,3,1537,4,0,7.91,0
8713,1275.79,0,1819,2,0,28.43,0
8714,2664.74,23,855,2,0,3.49,0
8715,2946.72,12,202,3,1,29.01,0
8716,1255.93,14,1797,3,0,16.79,0
8717,1419.0,12,814,1,0,32.93,0
8718,4136.6,6,1559,1,1,19.33,0
8719,8494.15,18,511,1,0,46.59,0
8720,1278.08,2,718,0,1,12.45,0
8721,2318.32,16,2369,2,2,18.38,0
8722,3386.32,23,2116,4,0,22.04,0
8723,192.7,3,668,2,0,27.66,0
8724,89.41,6,493,2,0,2.9,0
8725,2468.41,15,2478,3,0,11.99,0
8726,14791.75,11,1298,2,1,0.53,0
8727,7311.0,13,783,2,1,11.79,0
8728,2992.78,6,372,0,0,9.0,1
8729,741.26,16,1474,2,1,12.61,0
8730,5825.55,15,1046,1,1,55.12,0
8731,6.32,16,459,2,0,1.8,0
8732,451.31,14,67,2,0,26.12,0
8733,100.67,0,1557,2,0,0.36,1
8734,3830.94,13,1640,5,0,34.33,0
8735,2761.74,3,1453,5,0,9.55,0
8736,51.41,11,1270,1,1,23.56,0
8737,3766.53,2,1779,1,0,6.59,0
8738,461.34,20,1232,3,0,25.75,0
8739,44.6,7,2873,0,1,24.11,0
8740,9467.06,2,2665,3,1,44.55,1
8741,2947.82,20,1597,2,0,25.68,0
8742,175.05,15,65,4,0,32.58,0
8743,8334.17,8,2989,0,0,26.81,0
8744,5922.38,20,1325,1,1,27.14,0
8745,459.8,1,577,3,0,27.71,0
8746,8718.86,7,727,4,0,11.12,1
8747,2456.67,18,38,4,0,1.74,0
8748,1309.36,4,2125,0,0,22.8,0
8749,60.46,4,575,4,3,10.32,0
8750,37.59,22,1925,3,1,1.35,0
8751,1894.33,1,251,3,0,56.66,0
8752,1398.12,19,860,1,1,26.69,0
8753,17.82,23,2708,0,1,26.26,0
8754,1780.53,9,1523,8,0,19.13,0
8755,600.69,19,1700,1,0,10.57,0
8756,2267.61,5,1718,3,0,37.69,0
8757,365.86,5,716,2,0,4.74,0
8758,365.51,16,621,2,1,38.77,0
8759,4985.48,23,2739,1,0,11.94,0
8760,2917.96,5,1496,2,0,12.29,0
8761,1787.99,3,666,1,1,37.31,0
8762,843.28,0,2038,2,0,3.22,0
8763,1895.76,6,1254,0,0,39.8,0
8764,7378.65,12,2562,1,0,8.76,1
8765,697.01,11,1087,1,0,32.85,0
8766,7476.09,19,1316,3,0,21.04,0
8767,2343.86,0,106,3,1,24.77,0
8768,4522.69,10,117,2,0,34.79,0
8769,9763.52,15,141,0,0,22.82,0
8770,1821.7,23,592,1,0,6.47,0
8771,443.67,13,191,1,0,2.26,0
8772,619.81,17,1545,1,1,39.58,0
8773,8132.18,19,2960,3,1,20.95,0
8774,1192.15,16,696,3,1,24.79,0
8775,6279.67,5,411,1,0,45.73,0
8776,1767.49,0,1429,1,0,9.13,0
8777,2522.32,7,378,2,0,7.66,0
8778,303.03,13,272,1,1,42.38,0
8779,3111.93,3,1949,1,1,1.98,1
8780,2071.38,14,1701,2,0,2.33,0
8781,5064.44,17,1804,1,1,32.71,0
8782,6953.33,4,2471,2,0,38.17,0
8783,2830.8,20,3,2,0,22.82,0
8784,1143.38,9,1951,1,0,5.31,0
8785,1488.41,15,1053,1,0,50.88,0
8786,108.28,4,1323,3,0,16.41,0
8787,3102.25,21,2212,2,0,3.73,0
8788,5667.96,11,2514,2,0,49.88,0
8789,2007.84,21,2935,1,0,0.13,0
8790,1653.28,3,1958,2,0,26.59,0
8791,1855.2,15,2340,3,0,45.27,0
8792,547.57,6,516,3,1,32.38,0
8793,1512.47,7,2109,3,0,58.37,0
8794,3087.21,4,585,1,0,21.34,0
8795,3544.17,7,2701,1,1,1.55,0
8796,4063.68,2,389,3,0,26.66,0
8797,747.84,22,1655,2,0,35.46,0
8798,1446.36,9,2520,1,1,20.42,0
8799,7487.69,3,1024,2,0,30.42,0
8800,8233.92,7,1027,1,2,18.33,0
8801,129.75,5,2991,0,0,10.51,0
8802,1837.98,21,1234,3,0,16.28,0
8803,1164.19,10,2911,1,3,11.23,0
8804,1094.92,14,2738,0,0,47.73,0
8805,3962.56,18,2130,5,0,8.29,0
8806,2637.11,16,2365,3,1,13.06,0
8807,5396.96,8,540,1,1,17.43,0
8808,1342.67,10,1729,1,3,20.29,0
8809,16533.25,11,2709,4,0,24.42,0
8810,1835.85,4,2374,3,0,18.08,0
8811,277.83,23,141,2,0,59.51,0
8812,459.23,23,1578,0,0,45.22,0
8813,2276.93,20,197,2,0,1.91,0
8814,8199.96,6,747,2,0,31.17,0
8815,549.01,0,586,0,2,16.95,0
8816,3154.37,20,140,2,0,0.85,0
8817,1902.04,7,664,4,0,13.34,0
8818,2139.95,12,1322,1,0,17.34,0
8819,6021.23,0,2344,5,0,25.42,0
8820,699.39,15,1982,5,0,19.52,0
8821,1021.58,11,770,4,0,18.08,0
8822,5144.79,20,2365,1,1,8.99,0
8823,1478.12,12,1852,0,0,7.33,0
8824,3869.13,6,1857,1,0,12.33,0
8825,1205.83,19,1077,1,0,17.43,0
8826,1984.39,17,1802,2,1,46.13,0
8827,2203.35,3,1145,2,1,38.03,0
8828,3313.4,20,2108,3,0,21.44,0
8829,3339.99,10,1382,1,0,44.52,0
8830,14479.83,5,1046,3,0,44.47,0
8831,4822.6,10,1997,2,3,51.37,1
8832,1275.16,17,1870,2,0,37.14,0
8833,3232.44,21,396,3,1,16.05,0
8834,4227.77,21,1403,1,0,14.09,0
8835,8454.81,16,1077,1,1,7.77,0
8836,3615.45,2,1497,1,1,14.1,0
8837,1453.0,13,2631,1,0,1.8,0
8838,2513.68,0,2226,1,0,27.98,0
8839,1078.07,4,388,5,1,25.56,0
8840,971.54,7,1874,1,0,43.82,0
8841,9392.05,3,493,0,2,31.36,1
8842,5506.87,17,2920,2,0,13.0,0
8843,600.0,9,518,6,0,4.84,0
8844,2274.48,11,1258,1,0,4.97,0
8845,6878.22,14,1787,2,0,3.21,0
8846,7399.36,17,340,3,2,23.74,0
8847,330.8,16,748,6,0,13.53,0
8848,8565.05,12,2093,3,0,31.08,0
8849,8760.38,6,581,3,1,38.51,0
8850,2379.55,21,909,3,0,20.22,0
8851,3612.13,0,814,2,2,54.12,0
8852,4388.08,23,1450,2,0,38.05,0
8853,948.76,16,2462,2,0,8.77,0
8854,119.16,4,2306,2,0,23.39,1
8855,3312.39,16,2151,2,1,26.91,0
8856,4053.23,1,2184,1,0,25.14,0
8857,1775.37,11,2210,4,1,2.08,0
8858,46.83,7,2842,3,1,26.07,0
8859,265.68,16,684,1,1,36.07,0
8860,1457.3,11,651,3,1,19.84,0
8861,2651.26,3,2787,2,1,20.86,0
8862,2315.91,5,2601,1,0,1.21,0
8863,2044.42,20,2533,1,2,68.41,0
8864,15140.88,7,2934,2,1,8.68,0
8865,4555.27,4,2216,3,0,4.63,0
8866,7490.95,19,1737,3,2,6.2,0
8867,8208.93,6,1141,2,1,25.29,0
8868,4319.93,1,1642,1,0,19.7,1
8869,3015.88,9,1597,2,1,19.33,0
8870,3322.48,16,1726,5,0,4.63,0
8871,475.69,15,1917,1,0,21.17,0
8872,3386.75,10,558,2,1,51.72,0
8873,2940.64,23,1229,1,1,2.29,1
8874,1209.07,0,307,0,1,9.24,0
8875,6674.77,8,2902,3,0,3.07,0
8876,262.17,17,2737,0,0,12.6,0
8877,2307.98,9,856,0,0,21.13,0
8878,372.29,23,2512,0,0,0.9,0
8879,906.11,19,274,1,2,8.29,0
8880,6447.38,1,1681,1,1,2.44,0
8881,2382.41,4,589,1,0,25.84,1
8882,1556.92,15,657,1,0,9.29,0
8883,2109.59,7,1603,2,1,25.86,0
8884,2580.57,5,2647,3,0,18.19,0
8885,2996.95,13,1602,2,0,30.87,0
8886,4699.31,18,793,0,0,18.14,0
8887,3589.29,7,1436,2,0,48.84,0
8888,1769.08,2,927,4,0,39.78,0
8889,2681.45,8,576,2,0,75.41,0
8890,2217.04,12,506,3,1,47.05,0
8891,206.35,23,2400,1,2,28.88,0
8892,6087.83,21,622,1,1,4.08,0
8893,1300.43,6,1817,2,0,31.19,0
8894,16221.41,4,2754,3,2,15.79,0
8895,5194.54,8,1342,5,0,35.31,0
8896,4174.57,0,2609,2,1,7.83,1
8897,4247.73,3,2133,1,0,11.35,0
8898,742.97,9,2148,1,0,4.62,0
8899,1568.19,3,2575,4,0,21.18,0
8900,3549.74,19,1930,3,2,53.89,0
8901,1958.32,7,2706,2,0,3.39,0
8902,341.92,14,1224,1,1,13.63,0
8903,494.34,3,2217,1,1,60.2,0
8904,2950.37,23,2499,2,1,32.3,0
8905,427.83,14,630,2,0,18.69,0
8906,2195.16,2,2950,1,3,42.29,0
8907,1856.68,10,1115,0,1,28.82,0
8908,3878.97,1,1563,4,0,5.91,0
8909,4256.82,8,463,1,1,9.78,0
8910,2263.49,20,1911,1,0,32.18,0
8911,2965.3,13,2397,2,0,31.89,0
8912,2700.61,5,2908,1,0,16.27,0
8913,1715.24,22,1996,1,1,11.7,0
8914,94.18,9,921,4,0,15.08,0
8915,2315.1,16,423,2,1,44.17,0
8916,2265.03,2,2998,3,0,25.74,0
8917,2647.23,19,2454,4,0,49.87,0
8918,5297.61,11,989,4,2,0.27,0
8919,1086.39,21,2026,2,0,11.46,0
8920,1601.59,22,1772,4,1,32.19,0
8921,13452.21,13,233,1,1,12.48,0
8922,108.03,20,431,2,2,56.36,0
8923,555.61,8,2966,6,0,37.72,0
8924,2926.88,23,1130,2,1,9.58,0
8925,1833.71,8,2623,3,1,13.46,0
8926,3619.25,16,1347,3,1,73.5,0
8927,600.2,13,2732,1,0,51.78,0
8928,3601.59,8,1461,2,2,26.46,0
8929,491.05,2,53,2,0,17.58,0
8930,8003.46,3,2921,3,2,30.94,0
8931,1277.29,15,995,1,2,24.49,0
8932,3598.58,18,2028,3,0,29.01,0
8933,933.81,7,2422,3,1,39.4,0
8934,1033.49,13,2727,1,0,6.95,0
8935,3905.98,8,426,1,0,9.19,0
8936,3685.11,22,1999,1,0,19.93,0
8937,8304.72,17,2485,0,2,40.95,0
8938,2097.07,18,1540,2,0,35.04,0
8939,281.42,19,2126,2,0,14.89,0
8940,2177.71,21,1568,1,1,7.89,0
8941,5330.3,1,2465,0,0,2.47,0
8942,2454.47,3,2419,1,0,23.22,0
8943,12323.33,20,404,1,0,13.46,0
8944,6191.03,18,389,1,2,71.16,0
8945,3330.96,3,978,4,1,6.03,0
8946,4778.23,11,2377,0,1,47.7,0
8947,1558.9,21,2906,4,1,22.92,0
8948,3796.01,19,1728,5,0,20.37,0
8949,225.45,12,2943,2,2,11.96,0
8950,478.2,23,164,1,0,38.45,0
8951,1549.53,11,2651,4,1,11.26,0
8952,572.43,14,1888,5,2,6.08,0
8953,6130.08,18,2142,4,0,3.1,0
8954,7660.37,1,1634,1,1,3.02,0
8955,1578.09,20,1769,0,1,29.2,0
8956,3598.61,21,106,0,0,37.2,0
8957,4319.87,6,2323,5,1,2.22,0
8958,364.68,5,99,1,3,13.36,0
8959,6647.13,20,1348,1,0,52.58,0
8960,4589.29,3,1198,2,1,55.82,0
8961,1916.19,13,117,2,0,1.38,0
8962,2075.49,23,1871,1,0,17.46,0
8963,60.41,8,1469,2,0,6.21,0
8964,1240.1,21,1410,2,1,8.15,0
8965,1583.55,11,1019,4,0,19.89,0
8966,867.4,8,1827,1,0,32.38,0
8967,916.08,1,1330,3,0,27.64,0
8968,538.17,14,2864,0,0,24.2,0
8969,559.98,20,1078,0,1,32.93,0
8970,3595.51,5,858,1,1,47.01,0
8971,3539.54,17,2242,4,1,32.07,0
8972,1657.18,20,1319,3,0,18.82,0
8973,309.84,23,1644,3,0,18.22,0
8974,1602.5,11,705,2,0,10.67,0
8975,9992.85,15,365,1,0,51.89,0
8976,2071.32,10,1441,1,1,58.76,0
8977,584.93,19,2205,3,0,32.49,0
8978,2654.45,23,933,4,1,31.82,0
8979,3750.65,10,1253,0,0,21.08,0
8980,1403.29,3,2958,0,0,34.65,0
8981,4141.87,2,2620,1,0,19.28,0
8982,3432.04,12,1282,5,2,29.21,0
8983,775.31,19,2037,3,0,14.91,0
8984,5311.11,20,763,5,2,21.92,0
8985,3911.58,12,829,4,0,8.41,0
8986,670.5,8,2898,2,0,8.44,0
8987,467.31,15,1437,1,0,27.98,0
8988,7997.36,10,1794,2,2,16.76,0
8989,2385.84,11,653,3,0,0.16,0
8990,4926.76,5,1323,1,0,21.32,0
8991,3128.51,0,457,2,0,27.19,0
8992,2544.24,6,2384,3,1,19.53,0
8993,1069.74,9,2074,0,0,9.42,0
8994,2745.27,22,2631,3,0,4.49,0
8995,6238.67,17,1214,3,0,14.42,0
8996,1319.03,17,2205,4,0,1.97,0
8997,3347.96,5,1631,1,0,9.29,0
8998,3957.19,19,2850,0,0,18.93,0
8999,782.1,2,814,3,0,17.25,0
9000,1436.81,2,371,3,1,23.09,0
9001,328.4,22,2450,1,1,31.85,0
9002,373.28,21,1658,1,0,29.2,0
9003,3292.88,8,598,5,1,5.22,0
9004,183.77,22,1394,1,0,46.61,0
9005,2782.65,17,1450,2,1,4.41,0
9006,769.5,12,545,6,0,28.88,0
9007,3487.28,12,425,2,0,8.06,0
9008,803.0,23,1204,0,0,41.21,0
9009,948.24,19,2336,1,0,0.52,0
9010,448.95,2,1327,3,2,27.42,0
9011,11.54,7,1813,1,0,13.66,0
9012,1392.22,1,1008,1,0,7.73,0
9013,2249.73,17,635,1,3,35.39,0
9014,832.33,21,1122,3,0,5.29,0
9015,3344.98,0,2026,3,0,50.91,0
9016,2860.65,7,2848,1,1,0.7,0
9017,12114.57,7,1005,1,0,18.56,0
9018,272.26,7,1804,2,0,36.03,0
9019,1840.42,20,885,2,0,11.76,0
9020,330.49,4,51,0,0,14.43,0
9021,583.73,9,999,2,1,13.77,0
9022,6.16,0,2508,1,0,15.27,0
9023,4102.02,15,1798,1,0,20.18,0
9024,1665.36,13,2279,0,1,15.54,0
9025,7244.47,17,2327,3,0,12.53,0
9026,1405.29,6,1689,2,3,45.38,0
9027,2197.9,5,2125,1,0,0.81,0
9028,1991.95,18,1637,4,0,27.31,0
9029,447.52,20,2358,4,1,33.44,0
9030,1614.33,12,1072,4,0,0.35,0
9031,1583.13,22,1491,1,1,3.72,0
9032,1364.02,8,1767,2,1,39.53,0
9033,3774.78,11,1494,1,0,11.07,0
9034,425.59,7,1312,0,0,18.44,0
